id,redshift,WFI_U38,WFI_U38_err,U,U_err,B,B_err,IA484,IA484_err,IA527,IA527_err,WFI_V,WFI_V_err,IA574,IA574_err,V,V_err,IA598,IA598_err,IA624,IA624_err,R,R_err,WFI_Rc,WFI_Rc_err,IA651,IA651_err,IA679,IA679_err,IA738,IA738_err,IA767,IA767_err,I,I_err,IA797,IA797_err,F814W,F814W_err,IA856,IA856_err,Z,Z_err,F098M,F098M_err,J1,J1_err,F105W,F105W_err,J2,J2_err,NB118,NB118_err,F125W,F125W_err,J3,J3_err,F140W,F140W_err,F160W,F160W_err,Hs,Hs_err,Hl,Hl_err,NB209,NB209_err,Ks,Ks_err,tenisK,tenisK_err,KsHI,KsHI_err,IRAC_36,IRAC_36_err,IRAC_45,IRAC_45_err,IRAC_58,IRAC_58_err,IRAC_80,IRAC_80_err
16778,2.65683,1.0928637594E-07,1.445248434E-07,3.211966912E-07,1.344318136E-08,5.66444931E-07,4.63929791E-08,9.640525767E-07,5.133836766E-08,1.153412648E-06,5.346663954E-08,1.0336136207E-06,4.650796191E-08,1.30362084E-06,1.36186056E-07,1.03433599E-06,4.42206358E-08,1.215165831E-06,5.220927987E-08,1.192303497E-06,6.071250896E-08,1.07734312E-06,5.423919525E-08,1.276153152E-06,4.366080224E-08,1.210089742E-06,4.792062539E-08,1.265423056E-06,6.03514096E-08,1.36846512E-06,6.568141008E-08,1.389392706E-06,1.654782324E-07,1.34254208E-06,8.56574404E-08,1.217834085E-06,1.887506595E-07,1.3397376E-06,5.01346396E-08,1.503324681E-06,2.474412401E-07,1.46219994E-06,1.11887118E-07,,,1.524054644E-06,1.42190944E-07,1.76957208E-06,1.0774005E-08,1.8394064E-06,1.3737672E-07,2.673584E-06,2.485034E-07,2.35923516E-06,1.23526908E-08,2.19514904E-06,1.64731672E-07,3.15327925E-06,7.93242375E-08,3.97515E-06,1.2049E-08,4.197296148E-06,2.66038136E-07,4.281132146E-06,2.764615294E-07,4.036127E-06,5.102729E-07,4.183296372E-06,3.562173816E-07,4.328380448E-06,2.937908568E-07,4.38837549E-06,9.8917746E-08,6.36317507E-06,1.5907937675E-06,6.32695625E-06,1.5817390625E-06,5.688740893E-06,1.42218522325E-06,5.16279288E-06,1.29069822E-06
16824,2.8273,5.879965273E-07,2.144270037E-07,2.314069072E-07,1.975741544E-08,2.72213539E-07,6.89285428E-08,5.622579856E-07,7.52688649E-08,5.223722274E-07,7.841587908E-08,5.664225344E-07,6.871259302E-08,5.17204698E-07,1.9982229E-07,5.87453926E-07,5.43202213E-08,5.749836884E-07,7.662047569E-08,6.095656933E-07,8.902015642E-08,5.796211005E-07,7.99220564E-08,6.334430208E-07,6.38723576E-08,6.238805842E-07,7.030058278E-08,6.791625264E-07,8.845599728E-08,6.680730144E-07,9.639678576E-08,6.433282713E-07,2.42762676E-07,6.53682221E-07,1.1100036E-07,8.06811382E-07,2.77326998E-07,7.18403164E-07,7.6445062E-08,5.64301368E-07,3.6269905E-07,6.70702536E-07,1.31447574E-07,,,7.651447608E-07,2.079241304E-07,7.06107396E-07,1.53788964E-08,7.1989112E-07,2.0371E-07,8.075616E-07,3.648218E-07,7.96069932E-07,1.79437368E-08,8.09918928E-07,2.41806768E-07,9.0354365E-07,1.14598075E-07,1.11267E-06,1.76022E-08,9.374097278E-07,3.907520048E-07,1.321737948E-06,4.046357746E-07,1.034534E-06,7.458264E-07,8.699797428E-07,5.205964154E-07,6.889768795E-07,4.264708329E-07,1.108940925E-06,1.484833845E-07,6.769977935E-06,1.69249448375E-06,9.418406325E-06,2.35460158125E-06,5.392339832E-06,3.497808402E-06,,
16834,3.49973,1.388306801E-08,1.428716149E-07,,,1.11112157E-07,4.78260549E-08,1.270408162E-07,4.938592555E-08,9.545048392E-08,5.135381706E-08,2.17337353E-07,4.516093596E-08,3.95425008E-07,1.312743E-07,3.17497994E-07,3.93215372E-08,4.055832627E-07,5.012907845E-08,4.296153342E-07,5.811222484E-08,3.22982808E-07,4.370836345E-08,3.2450932E-07,4.136690256E-08,3.926771815E-07,4.606236178E-08,4.14934112E-07,5.763227424E-08,4.393133184E-07,6.316638768E-08,3.547855272E-07,1.580439588E-07,4.05683117E-07,8.13418738E-08,4.190183205E-07,1.813152965E-07,4.89777304E-07,9.58460568E-08,2.327360825E-07,2.371156358E-07,3.78148914E-07,9.60252561E-08,,,3.05604572E-07,1.34857016E-07,3.90046536E-07,6.0001263E-08,1.4362712E-07,1.3283296E-07,1.040326E-06,2.457003E-07,4.23502188E-07,5.17930956E-08,3.5071568E-07,1.58342352E-07,,,6.28735E-07,6.36576E-08,6.950323508E-07,2.542010654E-07,5.160456603E-07,2.668053841E-07,,,8.315334638E-07,3.39786065E-07,1.509212432E-06,2.716117488E-07,1.511926815E-06,1.10264274E-07,5.29250841E-07,1.3231271025E-07,6.50075489E-07,1.6251887225E-07,4.609844712E-07,5.960971423E-07,5.48856546E-08,6.60646812E-07
16837,2.82753,5.645520482E-07,1.417306912E-07,6.17722756E-07,1.371412224E-08,8.28240582E-07,4.57470988E-08,1.294870619E-06,5.216899813E-08,1.434805452E-06,5.439292694E-08,1.37738902E-06,4.892445458E-08,1.46477136E-06,1.39682502E-07,1.38084677E-06,4.07863025E-08,1.617161073E-06,5.343630204E-08,1.58318498E-06,6.18924466E-08,1.575990365E-06,7.87996329E-08,1.600605536E-06,4.498917088E-08,1.720098338E-06,4.816025446E-08,1.672776496E-06,6.196833248E-08,1.731302496E-06,6.62648712E-08,1.925054274E-06,1.690158717E-07,1.68085136E-06,7.87791928E-08,1.297024885E-06,1.90794721E-07,1.72152868E-06,3.53529484E-08,1.469529782E-06,2.533279312E-07,1.91880639E-06,1.02836844E-07,,,1.859587044E-06,2.802516192E-07,1.58613594E-06,6.2448147E-08,1.5546232E-06,2.357212E-07,1.35264E-06,5.335509E-07,1.88261928E-06,5.10714936E-08,1.94910968E-06,3.1067736E-07,2.140569E-06,1.7742135E-07,2.37364E-06,5.92801E-08,2.842966038E-06,4.449437384E-07,2.406951169E-06,5.267656271E-07,2.014298E-06,9.150138E-07,2.657582164E-06,6.132680908E-07,2.075046029E-06,3.017440202E-07,2.617096665E-06,1.17902415E-07,2.06552094E-06,5.16380235E-07,1.734067095E-06,4.3351677375E-07,6.14423337E-06,1.5360583425E-06,4.56849344E-06,1.14212336E-06
16848,3.22333,,,1.0327113104E-07,1.346929472E-08,4.65870821E-07,4.68082979E-08,6.617858754E-07,5.14369462E-08,6.911117956E-07,5.363182922E-08,8.842788155E-07,4.800648134E-08,9.00025998E-07,1.37710236E-07,9.77451597E-07,4.0222776E-08,1.0346994889E-06,5.268384462E-08,1.076194712E-06,6.10338436E-08,1.14835733E-06,5.741798115E-08,1.117425936E-06,4.435324752E-08,1.258523828E-06,4.746805153E-08,1.187667328E-06,6.10744808E-08,1.1742456E-06,6.531373728E-08,1.398203469E-06,1.666085538E-07,1.35894835E-06,7.84570637E-08,1.04305305E-06,1.880914165E-07,1.3932006E-06,3.46882E-08,1.670498257E-06,2.496496296E-07,1.47450708E-06,1.01840139E-07,,,1.277765552E-06,2.718944732E-07,1.48324056E-06,6.06858294E-08,1.4550328E-06,2.3832952E-07,1.34751E-06,4.533567E-07,1.6611786E-06,5.05547688E-08,1.65596704E-06,2.97508232E-07,1.66895625E-06,1.72543375E-07,1.88378E-06,5.86763E-08,1.799669138E-06,4.337623956E-07,2.736976897E-06,5.363138181E-07,3.320071E-06,8.452761E-07,2.199045094E-06,6.128037768E-07,3.381547225E-06,2.987981052E-07,3.267680565E-06,1.15465419E-07,,,4.49918702E-06,1.124796755E-06,4.742351383E-06,1.18558784575E-06,1.43157616E-05,3.5789404E-06
16872,3.4349,4.840117219E-08,1.471543262E-07,,,2.46379354E-07,4.934735E-08,3.321590748E-07,5.193125584E-08,2.303529952E-07,5.407046908E-08,4.161081715E-07,4.707262918E-08,6.91122804E-07,1.38072372E-07,5.22878935E-07,4.59994019E-08,7.628345692E-07,5.283020765E-08,7.182431213E-07,6.121128822E-08,6.579155855E-07,4.652164515E-08,7.26767336E-07,4.349102944E-08,6.703948845E-07,4.847231229E-08,6.54414432E-07,6.07142912E-08,6.4081908E-07,6.651807888E-08,5.575346205E-07,1.668239508E-07,8.39533116E-07,9.8962542E-08,8.204850615E-07,1.913672215E-07,7.4179034E-07,8.54337736E-08,4.482447147E-07,2.496174344E-07,7.46964432E-07,1.119006E-07,,,6.629787808E-07,1.426075028E-07,6.89099448E-07,6.17674884E-08,7.3899592E-07,1.3910624E-07,6.808412E-07,2.522804E-07,7.23914712E-07,4.97344632E-08,7.62375152E-07,1.6719164E-07,6.83374675E-07,1.80642925E-07,8.54752E-07,6.025E-08,3.888630558E-07,2.679332614E-07,1.321916125E-06,2.816852598E-07,1.64797E-06,5.11305E-07,1.100294604E-06,3.537219638E-07,1.573207391E-06,2.831080812E-07,1.59883785E-06,1.152548265E-07,1.080797375E-06,2.7019934375E-07,1.114379105E-06,2.7859477625E-07,4.571240784E-07,5.3823462E-07,9.57928734E-07,6.0092473E-07
16907,3.45151,,,1.0388709912E-08,1.307428584E-08,3.44255535E-07,3.48346076E-08,6.376817018E-07,5.13478814E-08,8.35427795E-07,5.369382816E-08,9.527813347E-07,4.884849326E-08,1.130296362E-06,1.36862196E-07,1.05514157E-06,3.45604698E-08,1.245652078E-06,5.25506553E-08,1.349506798E-06,6.078159196E-08,1.291910595E-06,6.45958737E-08,1.284848832E-06,4.583731024E-08,1.280983097E-06,4.73296533E-08,1.319338432E-06,6.027571056E-08,1.431526272E-06,6.498849984E-08,1.658228676E-06,1.654064334E-07,1.50766642E-06,6.56277341E-08,1.278655885E-06,1.86708639E-07,1.52004596E-06,4.28159816E-08,1.350306932E-06,2.481555711E-07,1.53198855E-06,8.51996916E-08,,,1.65138036E-06,1.486252712E-07,1.67317968E-06,6.07200978E-08,1.8004584E-06,1.45262E-07,1.474753E-06,2.636794E-07,1.74077892E-06,4.8097836E-08,1.84249688E-06,1.71831744E-07,1.61145375E-06,2.01819425E-07,2.19578E-06,5.80687E-08,2.232192136E-06,2.766697792E-07,2.382467553E-06,2.893982277E-07,1.857182E-06,5.2951E-07,4.181860238E-06,3.678403488E-07,4.239688229E-06,2.916181436E-07,4.32991893E-06,8.536254345E-08,3.79742965E-06,9.493574125E-07,4.177627895E-06,1.04440697375E-06,4.610474209E-06,1.15261855225E-06,3.5387947E-06,8.84698675E-07
16909,2.66327,7.694961855E-07,1.606088617E-07,5.937740872E-07,1.25255508E-08,8.77421558E-07,4.52663601E-08,1.035843866E-06,5.133421805E-08,1.13520376E-06,5.359127114E-08,1.103649314E-06,5.203768851E-08,1.083899406E-06,1.36355664E-07,1.08821659E-06,3.36265394E-08,1.048845149E-06,5.233583047E-08,1.175407769E-06,6.063789932E-08,1.15010001E-06,5.750511515E-08,1.067353312E-06,4.854756736E-08,1.123757625E-06,4.743437851E-08,1.0589994192E-06,6.014347952E-08,1.021367952E-06,6.501909744E-08,8.160458943E-07,1.648843521E-07,1.12460115E-06,6.55219633E-08,1.181749205E-06,1.86198389E-07,1.00802604E-06,3.93664384E-08,1.207742562E-06,2.479392596E-07,1.19734605E-06,8.35112637E-08,,,1.079500184E-06,1.488527684E-07,1.08399366E-06,6.19745016E-08,7.7978888E-07,1.4604512E-07,8.38747E-07,2.698281E-07,1.18919412E-06,4.9486758E-08,1.12163688E-06,1.7512376E-07,1.2586795E-06,1.73178875E-07,1.29821E-06,5.89429E-08,1.161080848E-06,2.760253748E-07,8.973297669E-07,2.8529282E-07,9.390569E-07,5.50209E-07,9.471433306E-07,3.682031616E-07,1.483005895E-06,2.942856091E-07,1.32798651E-06,8.80153233E-08,1.13953644E-06,2.8488411E-07,1.07097621E-06,2.677440525E-07,1.100678931E-06,5.146887889E-07,4.78090746E-07,6.33914764E-07
16917,2.74656,3.33703846E-07,1.524877851E-07,,,1.59140839E-08,5.16171227E-08,6.177989973E-08,5.345345424E-08,7.304436274E-08,5.570779032E-08,2.857121971E-08,4.931359541E-08,,,1.10709498E-07,4.26210681E-08,5.619417155E-08,5.445295977E-08,1.159587762E-07,6.31527179E-08,1.327199865E-07,5.07381282E-08,4.471411824E-08,4.514341568E-08,1.454790943E-07,4.991559299E-08,7.138010288E-08,6.270012576E-08,9.123271344E-08,6.850270944E-08,7.443545928E-08,1.723370883E-07,8.89155939E-08,8.73419092E-08,,,1.8182942E-07,6.41914428E-08,3.268647863E-07,2.573281848E-07,1.67958756E-07,1.02948552E-07,,,4.303010852E-07,1.471574468E-07,4.11056472E-07,4.65270684E-08,2.866916E-07,1.436396E-07,3.143135E-07,2.580645E-07,5.20716768E-07,5.03975004E-08,5.81959056E-07,1.72111576E-07,7.9859185E-07,1.86073375E-07,1.5148E-06,6.11447E-08,1.551346976E-06,2.778690302E-07,1.935431941E-06,2.895219035E-07,2.435558E-06,5.298262E-07,3.12002811E-06,3.675002118E-07,3.236204657E-06,2.964994844E-07,3.1532064E-06,1.35927174E-07,4.22333177E-06,1.0558329425E-06,4.522994385E-06,1.13074859625E-06,4.449385633E-06,1.11234640825E-06,5.12886136E-06,1.28221534E-06
16927,3.26098,,,4.528741952E-08,1.577105152E-08,7.84148391E-08,4.43677351E-08,7.144950313E-08,4.749410823E-08,1.155250436E-07,4.942509024E-08,1.382174154E-07,4.404951885E-08,1.36948146E-07,1.25734536E-07,1.84701486E-07,3.72077831E-08,1.451058224E-07,4.816754415E-08,6.531156165E-08,5.607299337E-08,1.872452335E-07,2.22198579E-08,1.766123664E-07,4.104423072E-08,1.987745902E-07,4.415454165E-08,3.171531344E-07,5.573581408E-08,1.799329488E-07,6.042855456E-08,2.610939864E-07,1.52460048E-07,1.93076928E-07,7.33875361E-08,2.888555865E-07,1.728329005E-07,2.39651788E-07,4.3409948E-08,8.571479011E-07,2.290849456E-07,2.30636574E-07,9.19273059E-08,,,2.332770832E-07,1.575568736E-07,3.39366378E-07,5.49017844E-08,3.6313472E-07,1.43312E-07,1.431283E-07,2.586254E-07,4.45268772E-07,4.44459024E-08,3.31774352E-07,1.76712312E-07,2.456925E-07,1.6423165E-07,6.44589E-07,5.53791E-08,6.307844086E-07,3.028875678E-07,8.115868021E-07,2.996643672E-07,1.697936E-06,4.978614E-07,1.80261812E-06,3.649875172E-07,1.890591395E-06,2.842719194E-07,1.745341665E-06,7.44778497E-08,2.915081015E-06,7.2877025375E-07,3.491342565E-06,8.7283564125E-07,3.684296154E-06,9.210740385E-07,4.08566606E-06,1.021416515E-06
16933,3.46655,,,6.1676566E-08,1.196003704E-08,1.83848405E-07,4.33871555E-08,3.373875834E-07,4.706011975E-08,3.605676684E-07,4.921818066E-08,4.303047843E-07,4.420970282E-08,4.99539108E-07,1.25674944E-07,5.55618967E-07,3.70339324E-08,7.570578455E-07,4.822687771E-08,7.638921808E-07,5.57855094E-08,7.45734046E-07,3.72867023E-08,8.21700352E-07,4.096638368E-08,7.2195802E-07,4.33418359E-08,7.497844544E-07,5.536517952E-08,9.012377616E-07,5.957021664E-08,7.609011852E-07,1.51875399E-07,9.1190944E-07,7.04588842E-08,1.01631595E-06,1.71452164E-07,8.59050512E-07,3.42131072E-08,7.692861942E-07,2.274973198E-07,8.22480966E-07,9.23693229E-08,,,6.535319336E-07,1.429326472E-07,8.27676048E-07,5.5627533E-08,1.0894104E-06,1.3617864E-07,4.807402E-07,2.469521E-07,1.08286116E-06,4.42978968E-08,1.024544752E-06,1.65586064E-07,1.23667275E-06,1.65190025E-07,1.32468E-06,5.3743E-08,1.348503706E-06,2.718398344E-07,1.465883141E-06,2.813121362E-07,3.445445E-06,4.983439E-07,2.63287634E-06,3.54352567E-07,2.161906131E-06,2.659822263E-07,2.66845185E-06,9.347378295E-08,2.492022925E-06,6.2300573125E-07,2.690088965E-06,6.7252224125E-07,1.632508933E-06,5.973116897E-07,3.37526994E-06,8.43817485E-07
16939,2.63106,3.078285329E-07,1.61676599E-07,1.776913712E-07,1.590173648E-08,3.39627873E-07,5.37329481E-08,5.204602798E-07,5.717322537E-08,5.9775639E-07,5.951327892E-08,7.005479092E-07,5.273764847E-08,4.33029852E-07,1.5149547E-07,6.48164447E-07,4.53793714E-08,7.139746273E-07,5.805477656E-08,6.806896025E-07,6.757787881E-08,7.445657625E-07,3.722834545E-08,7.768627344E-07,4.90990184E-08,7.5033654E-07,5.330280231E-08,7.650147136E-07,6.719856544E-08,7.265495424E-07,7.301008704E-08,5.605070991E-07,1.840280169E-07,6.90496554E-07,9.06961018E-08,5.76984577E-07,2.09418846E-07,7.71602112E-07,5.59661728E-08,5.781513406E-07,2.756392048E-07,8.21896425E-07,1.13063904E-07,,,1.106394716E-06,1.572192636E-07,1.14828198E-06,1.2000954E-08,1.4072136E-06,1.5365064E-07,1.467328E-06,2.783899E-07,1.83738096E-06,1.3668606E-08,1.35110976E-06,1.83170792E-07,2.35576775E-06,8.86117625E-08,3.20235E-06,1.34233E-08,2.875803898E-06,2.952751548E-07,4.074530674E-06,3.07963223E-07,3.791096E-06,5.667344E-07,4.667586672E-06,3.94942249E-07,4.175822406E-06,3.319779862E-07,4.277447115E-06,1.10250561E-07,8.05880159E-06,2.0147003975E-06,9.43555316E-06,2.35888829E-06,1.055868143E-05,2.6396703575E-06,9.821217E-06,2.45530425E-06
16973,2.85755,1.378165257E-07,1.429147426E-07,1.85765244E-07,1.324597232E-08,2.41939633E-07,4.71624075E-08,5.14409946E-07,5.059912982E-08,5.983404686E-07,5.272951756E-08,6.299607453E-07,4.621924452E-08,7.8465474E-07,1.34383398E-07,6.57699497E-07,4.0412468E-08,6.549377351E-07,5.153119686E-08,7.113930484E-07,5.98150221E-08,6.22898036E-07,4.973276235E-08,6.505828272E-07,4.314620432E-08,7.029126446E-07,4.725087114E-08,6.910913168E-07,5.94145936E-08,7.21165368E-07,6.482407536E-08,5.970250962E-07,1.632011784E-07,6.39582069E-07,8.3183426E-08,6.288861865E-07,1.86614753E-07,6.51909248E-07,5.65338344E-08,3.608619114E-07,2.437116274E-07,7.11709002E-07,9.753264E-08,,,6.905589208E-07,1.39838062E-07,6.91449138E-07,1.03930446E-08,6.441812E-07,1.3646776E-07,9.054605E-07,2.485241E-07,8.10925272E-07,1.22643456E-08,5.40413048E-07,1.63453808E-07,9.869643E-07,7.87656125E-08,1.28012E-06,1.21049E-08,1.73870807E-06,2.617825964E-07,1.606359984E-06,2.735792544E-07,1.123073E-06,5.015161E-07,1.669392396E-06,3.483661558E-07,1.576008028E-06,2.836657873E-07,1.21475631E-06,1.12129242E-07,1.57094595E-06,3.927364875E-07,1.571273155E-06,3.9281828875E-07,2.16823046E-06,5.42057615E-07,1.18850578E-06,5.70573542E-07
16975,3.08129,5.72644373E-09,1.558635078E-07,2.316195952E-07,1.531991664E-08,4.90236396E-07,5.09773017E-08,7.914247523E-07,5.787076469E-08,8.185835174E-07,6.034461394E-08,9.416972048E-07,5.453936944E-08,7.99475958E-07,1.54970142E-07,9.60168436E-07,4.52570806E-08,1.055027457E-06,5.927588612E-08,1.04522579E-06,6.866267929E-08,1.0250202995E-06,5.12510723E-08,9.1840356E-07,4.938897792E-08,9.869318615E-07,5.342637594E-08,1.0448416528E-06,6.873612816E-08,1.13572272E-06,7.351279056E-08,1.278258111E-06,1.87508217E-07,1.07539217E-06,8.82770371E-08,1.40953501E-06,2.116731305E-07,9.59295896E-07,4.0091226E-08,1.08115506E-06,2.809826019E-07,1.17767196E-06,1.14632631E-07,,,1.211001876E-06,3.012146032E-07,8.34779226E-07,6.8642511E-08,5.5779776E-07,2.7520688E-07,1.295378E-06,5.918834E-07,9.090243E-07,5.71174128E-08,1.1583768E-06,3.446562E-07,7.35690675E-07,1.958775E-07,1.03523E-06,6.57657E-08,7.837069256E-07,4.936364172E-07,3.596953428E-07,5.754194772E-07,1.896713E-07,1.060187E-06,2.2162895E-06,6.988260438E-07,2.51064597E-06,3.330675712E-07,2.554643745E-06,1.30657464E-07,3.221426285E-06,8.0535657125E-07,3.79654986E-06,9.49137465E-07,5.354042331E-06,1.33851058275E-06,4.39642602E-06,1.099106505E-06
17023,2.7669,3.596876318E-07,1.349452664E-07,5.917653672E-07,1.329193656E-08,9.05544926E-07,4.48632626E-08,1.382822109E-06,5.095366845E-08,1.381467352E-06,5.314101308E-08,1.337992132E-06,4.903946946E-08,1.131014904E-06,1.36445052E-07,1.40352909E-06,3.62173487E-08,1.508286065E-06,5.218884506E-08,1.445749286E-06,6.047160667E-08,1.48331877E-06,7.41659385E-08,1.477261456E-06,4.391742832E-08,1.578459874E-06,4.702013683E-08,1.373167664E-06,6.048213312E-08,1.464350976E-06,6.47008824E-08,1.169698023E-06,1.650607725E-07,1.55535175E-06,7.03157594E-08,1.437772245E-06,1.86353505E-07,1.51215452E-06,3.31287872E-08,1.261136289E-06,2.472118493E-07,1.40978385E-06,9.12048633E-08,,,9.690632784E-07,2.650373544E-07,1.4501445E-06,6.01180962E-08,1.5323048E-06,2.3305048E-07,1.346404E-06,5.210603E-07,1.7077914E-06,4.9484268E-08,9.15464536E-07,3.08280168E-07,1.63773475E-06,1.733357E-07,2.25918E-06,5.83527E-08,1.971980404E-06,4.40181734E-07,1.747098852E-06,5.143330649E-07,1.018363E-06,9.06269E-07,1.242482668E-06,6.240142604E-07,2.200081961E-06,2.959272505E-07,2.082857775E-06,1.142792445E-07,3.86349397E-06,9.658734925E-07,3.976522475E-06,9.9413061875E-07,3.375028096E-06,8.43757024E-07,5.179496E-06,1.294874E-06
17044,2.71879,2.930684043E-07,2.797903003E-07,3.42669908E-07,2.763656056E-08,5.92738185E-07,9.89859572E-08,9.836842804E-07,1.083270872E-07,1.0250769546E-06,1.130651538E-07,1.153946866E-06,1.0157906059E-07,1.44442986E-06,2.90107608E-07,1.53772609E-06,8.55923601E-08,1.550919095E-06,1.109765778E-07,1.653245011E-06,1.286147818E-07,1.69136266E-06,8.4568133E-08,1.491402288E-06,9.139283904E-08,1.877599124E-06,9.988794302E-08,1.845624432E-06,1.283588672E-07,1.535006352E-06,1.374544512E-07,1.50008625E-06,3.508006827E-07,1.91609309E-06,1.59775837E-07,1.33065036E-06,3.961223825E-07,1.84909692E-06,8.25445628E-08,1.634017071E-06,5.248069125E-07,2.11990005E-06,2.09696139E-07,,,2.338899752E-06,5.801012392E-07,2.74907718E-06,1.28759004E-07,3.4454992E-06,5.1486968E-07,3.57952E-06,1.048483E-06,3.77983992E-06,1.00196604E-07,2.8812056E-06,6.45916096E-07,4.3736545E-06,3.69472525E-07,6.17557E-06,1.22808E-07,5.474668314E-06,9.364956206E-07,5.912363543E-06,1.147208336E-06,5.502213E-06,1.848354E-06,6.758673362E-06,1.345905912E-06,7.153182022E-06,6.339560654E-07,7.960190805E-06,2.43129531E-07,1.062957735E-05,2.6573943375E-06,1.149088685E-05,2.8727217125E-06,1.097820251E-05,2.7445506275E-06,8.56344482E-06,2.140861205E-06
17171,3.55278,,,1.552941432E-09,1.68951076E-08,1.42970724E-07,6.10564851E-08,7.320782446E-07,6.649871477E-08,5.308915366E-07,6.949436892E-08,8.229529244E-07,6.262367094E-08,1.45784952E-06,1.77961194E-07,1.19309205E-06,5.2642557E-08,1.300597859E-06,6.816243522E-08,1.289374981E-06,7.893315021E-08,1.40081663E-06,7.004071685E-08,1.40849312E-06,5.599231168E-08,1.443047742E-06,6.125715322E-08,1.40942352E-06,7.853403904E-08,1.370280912E-06,8.426839872E-08,1.168118445E-06,2.150944185E-07,1.635712E-06,9.8934035E-08,1.75091267E-06,2.428861435E-07,1.44602104E-06,4.81211176E-08,1.099003274E-06,3.216954445E-07,1.74442635E-06,1.28344788E-07,,,1.425462136E-06,2.822939E-07,1.4646735E-06,7.80260406E-08,1.5035384E-06,2.5893296E-07,6.953788E-07,4.895711E-07,1.48993632E-06,6.219273E-08,1.009660456E-06,3.16144192E-07,1.677802E-06,1.8860205E-07,1.69223E-06,7.61576E-08,1.417010276E-06,5.307751104E-07,1.780176888E-06,5.906661879E-07,4.536391E-07,9.018652E-07,2.991089192E-06,7.023872242E-07,3.171773864E-06,3.888293031E-07,3.46008375E-06,1.487713575E-07,2.077728345E-06,5.1943208625E-07,2.29349291E-06,5.733732275E-07,2.645258979E-06,6.805927722E-07,1.2823202E-06,7.81125562E-07
17189,3.549808,1.739131037E-07,1.407282989E-07,,,1.24807202E-07,4.77909315E-08,1.267635008E-07,5.060135644E-08,9.27634055E-08,5.269149436E-08,2.058530314E-07,4.626977811E-08,4.58217786E-07,1.34497998E-07,3.01766675E-07,4.0330739E-08,3.549049339E-07,5.147653115E-08,3.47082861E-07,5.963511023E-08,3.6233986E-07,4.40586192E-08,3.355507632E-07,4.173470912E-08,3.327159101E-07,4.720131462E-08,3.434302848E-07,5.915013152E-08,4.707997536E-07,6.479678832E-08,2.004187029E-07,1.625806299E-07,3.583035E-07,8.22340446E-08,5.614025625E-07,1.864320835E-07,3.99408268E-07,7.16493556E-08,5.255484082E-07,2.431612907E-07,3.46385322E-07,9.6462747E-08,,,2.276914556E-07,1.401382752E-07,3.97687788E-07,6.10125816E-08,4.197908E-07,1.3548392E-07,1.600382E-07,2.457921E-07,3.52809096E-07,4.82465388E-08,6.55820872E-07,1.63715552E-07,3.46350575E-07,1.76009925E-07,3.88156E-07,5.82194E-08,6.33214822E-07,2.611876032E-07,5.602314601E-07,2.743894357E-07,,,1.276906692E-06,3.478370538E-07,1.483312593E-06,2.771565258E-07,1.426749495E-06,1.211416215E-07,4.849445685E-07,1.21236142125E-07,5.460813725E-07,1.36520343125E-07,,,,
17195,3.51216,1.520199149E-07,1.50188948E-07,,,1.53183212E-07,7.34884228E-08,3.485085382E-07,5.851901474E-08,4.39136274E-07,6.114542478E-08,5.551442096E-07,5.53981186E-08,6.89447352E-07,1.56650178E-07,8.64997538E-07,5.96567214E-08,6.932047694E-07,5.997834568E-08,7.862918501E-07,6.946877921E-08,7.511512585E-07,3.75575056E-08,7.85012864E-07,4.978245744E-08,7.41939463E-07,5.391728198E-08,7.877739584E-07,6.91531728E-08,8.050870608E-07,7.41781128E-08,7.418231652E-07,1.893472971E-07,8.74167155E-07,1.10163827E-07,6.276248485E-07,2.13819242E-07,9.01982556E-07,4.32707936E-08,7.467324505E-07,2.831507474E-07,1.00369638E-06,1.44486594E-07,,,1.209911136E-06,2.716991788E-07,7.9528239E-07,6.71884086E-08,6.540612E-07,2.3903568E-07,2.441667E-07,4.759001E-07,8.20092456E-07,5.47339848E-08,1.010540384E-06,3.02397312E-07,6.55215875E-07,1.46506325E-07,1.00592E-06,6.6794E-08,1.57575405E-06,4.93643623E-07,1.815613149E-06,5.710771989E-07,3.32523E-06,8.784685E-07,1.500133746E-06,6.700871668E-07,2.236845366E-06,3.37343587E-07,2.44512585E-06,1.313323395E-07,1.108644915E-06,2.7716122875E-07,1.1984974E-06,2.9962435E-07,1.000372549E-06,6.494169088E-07,8.20305864E-07,7.84398566E-07
